league,date,game,actual,line,postPrediction,edge,overProbability,underProbability,evOver,evUnder,decisionSide,decisionReason,actualSide,correct,profit,draftDelta,draftConfidence,draftSignal,draftSignalReason,topPickEffects
LEC,2026-01-31,Fnatic vs Shifters,29,27.5,27.33,-0.17,0.4917,0.5083,-0.1149,-0.0851,,EV baixo,over,,0,0.01,0.648,over,edge valido,JUNGLE Pantheon +1.28 | SUP Rell -0.93 | TOP KSante -0.76 | SUP Rakan +0.58 | MID Taliyah -0.49
LEC,2026-01-31,G2 Esports vs Karmine Corp Blue,28,27.5,28.1,0.6,0.5289,0.4711,-0.0479,-0.1521,,EV baixo,over,,0,0.37,0.73,over,edge valido,TOP Sion +1.57 | JUNGLE Pantheon +1.24 | JUNGLE Xin Zhao +1.06 | TOP KSante -0.73 | MID Taliyah -0.46
LEC,2026-01-31,Team Vitality vs Karmine Corp,21,26.5,27.25,0.75,0.5358,0.4642,-0.0356,-0.1644,,EV baixo,under,,0,0.31,0.658,over,edge valido,ADC Ezreal +1.84 | JUNGLE Pantheon +1.15 | TOP KSante -0.73 | TOP Rumble +0.72 | JUNGLE Jayce +0.34
LEC,2026-01-31,Los Ratones vs Movistar KOI,24,26.5,26.25,-0.25,0.4879,0.5121,-0.1218,-0.0782,,EV baixo,under,,0,0.06,0.648,over,edge valido,ADC Ezreal +1.4 | JUNGLE Jarvan IV +0.82 | JUNGLE Dr. Mundo -0.81 | SUP Nami +0.74 | TOP KSante -0.72
LEC,2026-02-01,Shifters vs Natus Vincere,34,26.5,26.58,0.08,0.5039,0.4961,-0.093,-0.107,,EV baixo,over,,0,-0.37,0.621,neutral,under bloqueado,SUP Braum -1.49 | TOP Gnar -0.99 | TOP KSante -0.7 | ADC Sivir -0.68 | MID Cassiopeia -0.57
LEC,2026-02-01,Team Heretics vs Karmine Corp Blue,33,27.5,27.25,-0.25,0.488,0.512,-0.1216,-0.0784,,EV baixo,over,,0,0.17,0.701,over,edge valido,TOP Renekton +0.91 | TOP Kennen +0.7 | SUP Rakan +0.68 | ADC Yunara -0.48 | ADC Kaisa +0.42
LEC,2026-02-01,GIANTX vs Team Vitality,27,27.5,28.04,0.54,0.5259,0.4741,-0.0535,-0.1465,,EV baixo,under,,0,0.78,0.648,over,edge valido,SUP Bard +2.03 | TOP Sion +1.45 | ADC Xayah +1.17 | ADC Ezreal +1.02 | SUP Rakan +0.71
LEC,2026-02-01,SK Gaming vs Movistar KOI,37,27.5,27.55,0.05,0.5023,0.4977,-0.0958,-0.1042,,EV baixo,over,,0,-0.1,0.662,neutral,under bloqueado,SUP Lulu -1.91 | TOP Sion +1.32 | SUP Elise -0.97 | JUNGLE Pantheon +0.84 | ADC Caitlyn -0.77
LEC,2026-02-01,Fnatic vs Karmine Corp,12,27.5,26.82,-0.68,0.4672,0.5328,-0.159,-0.041,,EV baixo,under,,0,-0.5,0.677,neutral,under bloqueado,SUP Braum -1.19 | JUNGLE Dr. Mundo -1.17 | TOP KSante -1.02 | TOP Gnar -0.73 | MID Orianna -0.56
LEC,2026-02-01,G2 Esports vs Los Ratones,16,26.5,26.33,-0.17,0.4917,0.5083,-0.115,-0.085,,EV baixo,under,,0,-0.13,0.662,neutral,under bloqueado,JUNGLE Dr. Mundo -1.7 | SUP Lulu -1.15 | MID Anivia +1.12 | TOP Rumble +0.85 | TOP Kled -0.83
LEC,2026-02-02,Karmine Corp Blue vs Fnatic,22,27.5,27.28,-0.22,0.4892,0.5108,-0.1194,-0.0806,,EV baixo,under,,0,0.24,0.73,over,edge valido,JUNGLE Pantheon +1.53 | ADC Kaisa +0.89 | TOP Rumble +0.75 | TOP KSante -0.68 | MID Orianna -0.58
LEC,2026-02-02,SK Gaming vs GIANTX,24,27.5,27.66,0.16,0.5078,0.4922,-0.086,-0.114,,EV baixo,under,,0,0.52,0.725,over,edge valido,SUP Rakan +1.17 | JUNGLE Jarvan IV +1.01 | JUNGLE Vi +0.74 | TOP Rumble +0.7 | MID Azir +0.6
LEC,2026-02-02,Los Ratones vs Natus Vincere,23,26.5,27.16,0.66,0.5315,0.4685,-0.0433,-0.1567,,EV baixo,under,,0,0.41,0.708,over,edge valido,SUP Bard +2.38 | JUNGLE Xin Zhao +1.57 | JUNGLE Pantheon +1.45 | ADC Jhin -0.76 | TOP Rumble +0.66
LEC,2026-02-02,G2 Esports vs Team Vitality,32,26.5,27.26,0.76,0.5366,0.4634,-0.0342,-0.1658,,EV baixo,over,,0,0.6,0.761,over,edge valido,SUP Bard +2.14 | JUNGLE Xin Zhao +1.4 | JUNGLE Vi +0.7 | MID Azir +0.69 | TOP Rumble +0.63
LEC,2026-02-02,Team Heretics vs Movistar KOI,36,26.5,27.06,0.56,0.5267,0.4733,-0.0519,-0.1481,,EV baixo,over,,0,0.41,0.791,over,edge valido,SUP Braum -1.6 | JUNGLE Xin Zhao +1.43 | JUNGLE Pantheon +1.21 | MID Azir +0.67 | MID Orianna -0.62
LEC,2026-02-02,Karmine Corp vs Shifters,31,26.5,26.09,-0.41,0.4801,0.5199,-0.1358,-0.0642,,EV baixo,over,,0,-0.18,0.727,neutral,under bloqueado,JUNGLE Nocturne -0.96 | SUP Rakan +0.87 | MID Galio -0.74 | TOP KSante -0.61 | TOP Rumble +0.58
LEC,2026-02-07,Team Heretics vs Fnatic,28,26.5,25.9,-0.6,0.4711,0.5289,-0.1521,-0.0479,,EV baixo,over,,0,-0.26,0.699,neutral,under bloqueado,JUNGLE Dr. Mundo -2.1 | JUNGLE Xin Zhao +1.47 | ADC Jhin -1.16 | SUP Rell -0.67 | MID Azir +0.51
LEC,2026-02-07,Karmine Corp Blue vs Shifters,25,27.5,28.43,0.93,0.5445,0.4555,-0.0198,-0.1802,,EV baixo,under,,0,0.48,0.751,over,edge valido,TOP Aatrox +1.89 | SUP Rakan +0.88 | JUNGLE Vi +0.5 | MID Azir +0.5 | ADC Kaisa +0.47
LEC,2026-02-07,SK Gaming vs Los Ratones,19,26.5,27.08,0.58,0.5277,0.4723,-0.0501,-0.1499,,EV baixo,under,,0,0.28,0.689,over,edge valido,JUNGLE Xin Zhao +1.49 | SUP Neeko +1.47 | TOP Gragas +0.59 | SUP Karma -0.59 | JUNGLE Vi +0.41
LEC,2026-02-07,G2 Esports vs Natus Vincere,35,26.5,26.89,0.39,0.5186,0.4814,-0.0665,-0.1335,,EV baixo,over,,0,0.67,0.708,over,edge valido,TOP Sion +2.1 | JUNGLE Pantheon +1.42 | TOP Renekton +1.35 | ADC Ezreal +1.3 | ADC Aphelios +0.7
LEC,2026-02-07,Movistar KOI vs Team Vitality,33,26.5,26.53,0.03,0.5016,0.4984,-0.0971,-0.1029,,EV baixo,over,,0,0.05,0.742,over,edge valido,SUP Bard +1.99 | JUNGLE Pantheon +1.49 | SUP Neeko +0.9 | TOP Poppy -0.7 | TOP KSante -0.55
LEC,2026-02-07,Karmine Corp vs GIANTX,18,26.5,26.77,0.27,0.5129,0.4871,-0.0768,-0.1232,,EV baixo,under,,0,0.49,0.76,over,edge valido,TOP Sion +2.13 | SUP Bard +2.01 | JUNGLE Pantheon +1.5 | TOP Gnar -1.37 | ADC Jhin -1.06
LEC,2026-02-08,Los Ratones vs Team Vitality,35,26.5,26.67,0.17,0.5081,0.4919,-0.0855,-0.1145,,EV baixo,over,,0,0.6,0.738,over,edge valido,TOP Sion +1.8 | SUP Bard +1.77 | JUNGLE Pantheon +1.33 | MID Yone -0.6 | MID Azir +0.54
LEC,2026-02-08,GIANTX vs Karmine Corp Blue,33,26.5,26.61,0.11,0.5052,0.4948,-0.0906,-0.1094,,EV baixo,over,,0,0,0.779,over,edge valido,TOP Sion +1.93 | TOP Rumble +0.57 | SUP Rell -0.57 | MID Azir +0.52 | JUNGLE Aatrox -0.34
LEC,2026-02-08,Shifters vs SK Gaming,31,27.5,27.74,0.24,0.5117,0.4883,-0.079,-0.121,,EV baixo,over,,0,0.02,0.769,over,edge valido,JUNGLE Dr. Mundo -2.04 | ADC Xayah +1.05 | MID Azir +0.48 | SUP Rakan +0.37 | SUP Alistar +0.34
LEC,2026-02-08,Movistar KOI vs Natus Vincere,15,29.5,29.58,0.08,0.5036,0.4964,-0.0935,-0.1065,,EV baixo,under,,0,0.56,0.756,over,edge valido,TOP Sion +1.9 | TOP Aatrox +1.49 | JUNGLE Pantheon +1.22 | SUP Neeko +0.93 | MID Azir +0.46
LEC,2026-02-08,Team Heretics vs Karmine Corp,22,26.5,26.79,0.29,0.5137,0.4863,-0.0753,-0.1247,,EV baixo,under,,0,-0.13,0.65,neutral,under bloqueado,ADC Jhin -1.38 | ADC Varus +0.58 | SUP Nautilus +0.46 | TOP KSante -0.39 | SUP Neeko +0.38
LEC,2026-02-08,G2 Esports vs Fnatic,25,27.5,27.44,-0.06,0.4973,0.5027,-0.1049,-0.0951,,EV baixo,under,,0,0.35,0.749,over,edge valido,SUP Bard +2 | ADC Jhin -1.44 | JUNGLE Xin Zhao +1.25 | MID Azir +0.64 | ADC Sivir +0.39
LEC,2026-02-16,Natus Vincere vs Fnatic,29,27.5,28.08,0.58,0.5281,0.4719,-0.0495,-0.1505,,EV baixo,over,,0,0.58,0.771,over,edge valido,TOP Renekton +1.7 | JUNGLE Xin Zhao +1.19 | MID Azir +0.64 | ADC Kaisa +0.62 | SUP Nautilus +0.35
LEC,2026-02-16,Fnatic vs Natus Vincere,21,27.5,28.53,1.03,0.5493,0.4507,-0.0113,-0.1887,,EV baixo,under,,0,0.91,0.749,over,edge valido,SUP Bard +1.87 | TOP Sion +1.65 | ADC Ezreal +1.57 | JUNGLE Pantheon +1.15 | SUP Alistar +0.71
LEC,2026-02-16,Movistar KOI vs Team Vitality,50,27.5,27.47,-0.03,0.4986,0.5014,-0.1025,-0.0975,,EV baixo,over,,0,0.36,0.795,over,edge valido,SUP Bard +1.7 | JUNGLE Dr. Mundo -1.52 | JUNGLE Xin Zhao +1.3 | MID Azir +0.78 | SUP Alistar +0.68
LEC,2026-02-16,Movistar KOI vs Team Vitality,23,28.5,28.51,0.01,0.5005,0.4995,-0.0991,-0.1009,,EV baixo,under,,0,-0.12,0.688,neutral,under bloqueado,ADC Caitlyn -1.07 | TOP Ornn -0.77 | JUNGLE Pantheon +0.58 | MID Ahri -0.56 | TOP Rumble +0.55
LEC,2026-02-17,Team Heretics vs G2 Esports,18,26.5,26.82,0.32,0.5153,0.4847,-0.0724,-0.1276,,EV baixo,under,,0,0.11,0.693,over,edge valido,SUP Bard +2.03 | SUP Pyke +1.38 | ADC Caitlyn -1.21 | TOP Sion +1.18 | TOP Gwen -0.83
LEC,2026-02-17,G2 Esports vs Team Heretics,31,26.5,25.99,-0.51,0.4756,0.5244,-0.144,-0.056,,EV baixo,over,,0,-0.06,0.769,neutral,under bloqueado,TOP Gnar -1.67 | MID Azir +0.99 | JUNGLE Trundle -0.95 | JUNGLE Pantheon +0.7 | ADC Kaisa +0.64
LEC,2026-02-17,Karmine Corp vs GIANTX,20,26.5,27.35,0.85,0.541,0.459,-0.0262,-0.1738,,EV baixo,under,,0,0.54,0.755,over,edge valido,SUP Bard +1.76 | JUNGLE Xin Zhao +1.75 | ADC Ezreal +1.14 | TOP Ornn -1.12 | SUP Rakan +0.64
LEC,2026-02-17,GIANTX vs Karmine Corp,27,25.5,25.02,-0.48,0.477,0.523,-0.1413,-0.0587,,EV baixo,over,,0,-0.44,0.774,neutral,under bloqueado,SUP Lulu -1.55 | TOP Gwen -1.36 | MID Azir +1.11 | SUP Nami -0.89 | JUNGLE Vi -0.58
LEC,2026-02-20,Movistar KOI vs Natus Vincere,24,26.5,26.9,0.4,0.5192,0.4808,-0.0655,-0.1345,,EV baixo,under,,0,0.29,0.772,over,edge valido,JUNGLE Xin Zhao +1.62 | TOP Ornn -1.45 | MID Azir +1.1 | ADC Ezreal +0.91 | TOP Rumble +0.6
LEC,2026-02-20,Movistar KOI vs Natus Vincere,24,26.5,25.92,-0.58,0.4722,0.5278,-0.15,-0.05,,EV baixo,under,,0,-0.25,0.747,neutral,under bloqueado,SUP Bard +1.7 | SUP Lulu -1.37 | TOP Gnar -1.26 | JUNGLE Pantheon +0.92 | JUNGLE Dr. Mundo -0.83
LEC,2026-02-20,G2 Esports vs Karmine Corp,32,24.5,24.68,0.18,0.5088,0.4912,-0.0842,-0.1158,,EV baixo,over,,0,0.44,0.77,over,edge valido,SUP Bard +1.61 | MID Azir +1.19 | TOP Gwen -1.16 | TOP Sion +1.16 | ADC Kaisa +0.92
LEC,2026-02-20,G2 Esports vs Karmine Corp,50,24.5,24.77,0.27,0.5131,0.4869,-0.0764,-0.1236,,EV baixo,over,,0,0.03,0.702,over,edge valido,JUNGLE Ambessa +1.04 | SUP Nami -0.76 | TOP Rumble +0.55 | MID Ryze -0.53 | MID Anivia -0.5
LEC,2026-02-21,GIANTX vs Team Heretics,18,26.5,26.05,-0.45,0.4782,0.5218,-0.1392,-0.0608,,EV baixo,under,,0,-0.25,0.769,neutral,under bloqueado,ADC Jhin -1.75 | SUP Bard +1.08 | JUNGLE Vi -0.79 | TOP Sion +0.73 | JUNGLE Nocturne -0.65
LEC,2026-02-21,GIANTX vs Team Heretics,24,26.5,26.17,-0.33,0.4842,0.5158,-0.1284,-0.0716,,EV baixo,under,,0,-0.08,0.75,neutral,under bloqueado,TOP Gnar -1.63 | JUNGLE Xin Zhao +1.19 | MID Anivia +0.67 | ADC Corki +0.58 | ADC Lucian +0.57
LEC,2026-02-21,GIANTX vs Team Heretics,13,26.5,26.27,-0.23,0.489,0.511,-0.1199,-0.0801,,EV baixo,under,,0,-0.01,0.64,neutral,under bloqueado,TOP Zaahen +1.93 | SUP Braum -1.05 | MID Ahri -0.9 | MID Azir +0.89 | JUNGLE Poppy -0.45
LEC,2026-02-21,Team Vitality vs Fnatic,26,26.5,26.95,0.45,0.5215,0.4785,-0.0612,-0.1388,,EV baixo,under,,0,0.17,0.801,over,edge valido,SUP Lulu -1.48 | TOP Gnar -1.42 | JUNGLE Xin Zhao +1.42 | JUNGLE Nocturne -1.05 | MID Azir +0.99
LEC,2026-02-21,Team Vitality vs Fnatic,34,26.5,26.43,-0.07,0.4965,0.5035,-0.1063,-0.0937,,EV baixo,over,,0,0.13,0.765,over,edge valido,ADC Jhin -1.56 | SUP Alistar +1.16 | JUNGLE Jarvan IV +1.01 | SUP Karma -0.9 | ADC Ezreal +0.9
LEC,2026-02-22,Natus Vincere vs GIANTX,18,25.5,25.96,0.46,0.5219,0.4781,-0.0606,-0.1394,,EV baixo,under,,0,0.19,0.767,over,edge valido,SUP Bard +1.23 | ADC Ezreal +1.02 | TOP Gwen -0.88 | MID Aurora -0.88 | MID Azir +0.82
LEC,2026-02-22,Natus Vincere vs GIANTX,27,24.5,25.32,0.82,0.5392,0.4608,-0.0294,-0.1706,,EV baixo,over,,0,1.09,0.772,over,edge valido,ADC Ashe +2.01 | SUP Seraphine +2.01 | JUNGLE Xin Zhao +1.4 | TOP Gnar -1.36 | JUNGLE Jarvan IV +1.2
LEC,2026-02-22,GIANTX vs Natus Vincere,18,24.5,24.26,-0.24,0.4887,0.5113,-0.1204,-0.0796,,EV baixo,under,,0,-0.22,0.777,neutral,under bloqueado,MID Ahri -1.69 | TOP Ornn -1.49 | SUP Lulu -1.44 | TOP Rumble +1.01 | JUNGLE Wukong +0.77
LEC,2026-02-22,Team Vitality vs Karmine Corp,29,26.5,26.21,-0.29,0.4862,0.5138,-0.1249,-0.0751,,EV baixo,over,,0,0.01,0.779,over,edge valido,ADC Ezreal +0.99 | JUNGLE Dr. Mundo -0.73 | ADC Yunara +0.63 | TOP Ambessa -0.54 | MID Ryze +0.51
LEC,2026-02-22,Team Vitality vs Karmine Corp,33,26.5,26.77,0.27,0.513,0.487,-0.0766,-0.1234,,EV baixo,over,,0,0.45,0.767,over,edge valido,ADC Xayah +1.41 | JUNGLE Jarvan IV +1.31 | MID Azir +1.03 | ADC Corki +1.02 | JUNGLE Nocturne -1
LEC,2026-02-22,Team Vitality vs Karmine Corp,22,26.5,26.92,0.42,0.5203,0.4797,-0.0635,-0.1365,,EV baixo,under,,0,0.1,0.754,over,edge valido,MID Ahri -2.07 | SUP Braum -1.51 | JUNGLE Xin Zhao +1.4 | SUP Alistar +1.28 | TOP Rumble +0.84
LEC,2026-02-23,G2 Esports vs Movistar KOI,28,26.5,26.47,-0.03,0.4984,0.5016,-0.1028,-0.0972,,EV baixo,over,,0,0.15,0.746,over,edge valido,SUP Bard +1.27 | ADC Ezreal +0.96 | MID Galio -0.83 | TOP Sion +0.75 | TOP Ambessa -0.5
LEC,2026-02-23,G2 Esports vs Movistar KOI,31,26.5,27.5,1,0.5479,0.4521,-0.0138,-0.1862,,EV baixo,over,,0,0.65,0.784,over,edge valido,ADC Ashe +1.93 | SUP Seraphine +1.93 | TOP Ornn -1.82 | JUNGLE Jarvan IV +1.4 | JUNGLE Xin Zhao +1.3
LEC,2026-02-23,G2 Esports vs Movistar KOI,36,27.5,26.78,-0.72,0.4652,0.5348,-0.1626,-0.0374,,EV baixo,over,,0,-0.24,0.783,neutral,under bloqueado,MID Ahri -2.27 | SUP Lulu -1.71 | ADC Corki +1.01 | SUP Rakan +0.69 | ADC Yunara +0.49
LEC,2026-02-27,GIANTX vs Karmine Corp,30,25.5,26.2,0.7,0.5337,0.4663,-0.0394,-0.1606,,EV baixo,over,,0,0.52,0.808,over,edge valido,ADC Ashe +1.9 | SUP Seraphine +1.9 | TOP Ornn -1.67 | ADC Jhin -1.31 | JUNGLE Jarvan IV +1.21
LEC,2026-02-27,GIANTX vs Karmine Corp,19,24.5,24.84,0.34,0.5161,0.4839,-0.071,-0.129,,EV baixo,under,,0,-0.01,0.761,neutral,under bloqueado,MID Aurora -1.4 | JUNGLE Dr. Mundo -0.95 | ADC Corki +0.91 | ADC Ezreal +0.63 | TOP RekSai +0.41
LEC,2026-02-27,GIANTX vs Karmine Corp,29,24.5,24.45,-0.05,0.4976,0.5024,-0.1044,-0.0956,,EV baixo,over,,0,-0.15,0.653,neutral,under bloqueado,MID Ahri -1.69 | ADC Xayah +1.61 | TOP Gnar -1.29 | TOP Kennen +1.18 | JUNGLE Naafiri -1.13
LEC,2026-02-28,Movistar KOI vs Karmine Corp,21,26.5,27.1,0.6,0.5288,0.4712,-0.0482,-0.1518,,EV baixo,under,,0,0.6,0.817,over,edge valido,JUNGLE Jarvan IV +1.31 | SUP Alistar +1.03 | MID Azir +0.86 | SUP Rakan +0.83 | TOP Ambessa -0.65
LEC,2026-02-28,Movistar KOI vs Karmine Corp,19,26.5,27.5,1,0.548,0.452,-0.0137,-0.1863,,EV baixo,under,,0,0.85,0.764,over,edge valido,ADC Ashe +2.08 | SUP Seraphine +2.08 | MID Aurora -1.63 | JUNGLE Xin Zhao +1.32 | SUP Lulu -1.29
LEC,2026-02-28,Movistar KOI vs Karmine Corp,28,25.5,25.85,0.35,0.5168,0.4832,-0.0697,-0.1303,,EV baixo,over,,0,0.33,0.669,over,edge valido,TOP Jayce +2.01 | TOP Renekton +1.95 | ADC Kaisa +1.24 | JUNGLE Qiyana -1.02 | ADC Jhin -0.87
LEC,2026-02-28,Movistar KOI vs Karmine Corp,14,25.5,25.96,0.46,0.522,0.478,-0.0605,-0.1395,,EV baixo,under,,0,0.08,0.721,over,edge valido,MID Ahri -1.29 | ADC Corki +1.12 | MID Viktor +1 | TOP Gnar -0.96 | JUNGLE Malphite +0.68
LEC,2026-02-28,Movistar KOI vs Karmine Corp,19,24.5,24.67,0.17,0.5083,0.4917,-0.085,-0.115,,EV baixo,under,,0,-0.06,0.533,neutral,confiança baixa,MID Galio -0.55 | TOP KSante +0.51 | ADC Kalista -0.51 | SUP Renata Glasc -0.51 | ADC Lucian +0.49
LEC,2026-03-01,G2 Esports vs Karmine Corp,22,25.5,25.38,-0.12,0.4942,0.5058,-0.1105,-0.0895,,EV baixo,under,,0,0.25,0.735,over,edge valido,JUNGLE Jarvan IV +1.82 | SUP Bard +1.77 | MID Galio -0.81 | MID Orianna +0.79 | ADC Caitlyn -0.55
LEC,2026-03-01,G2 Esports vs Karmine Corp,20,24.5,25.35,0.85,0.5409,0.4591,-0.0264,-0.1736,,EV baixo,under,,0,0.49,0.714,over,edge valido,ADC Ashe +1.84 | SUP Seraphine +1.84 | ADC Ezreal +0.99 | TOP Gwen -0.91 | MID Ryze +0.89
LEC,2026-03-01,G2 Esports vs Karmine Corp,28,24.5,24.52,0.02,0.5011,0.4989,-0.0979,-0.1021,,EV baixo,over,,0,0.37,0.784,over,edge valido,TOP Rumble +1.62 | ADC Corki +1.5 | MID Ahri -1.42 | JUNGLE Pantheon +1.26 | SUP Nautilus +0.97
LEC,2026-03-01,G2 Esports vs Karmine Corp,27,24.5,24.93,0.43,0.5205,0.4795,-0.063,-0.137,,EV baixo,over,,0,0.75,0.751,over,edge valido,TOP Renekton +2.21 | ADC Xayah +2.01 | JUNGLE Xin Zhao +1.84 | SUP Rakan +1.38 | ADC Yunara +1.24
LEC,2026-03-01,G2 Esports vs Karmine Corp,43,24.5,24.99,0.49,0.5235,0.4765,-0.0577,-0.1423,,EV baixo,over,,0,0.35,0.697,over,edge valido,SUP Alistar +1.65 | ADC Kaisa +1.6 | MID Aurora -1.6 | MID Anivia +1.49 | TOP Kled -1.13
LEC,2026-03-28,GIANTX vs Fnatic,20,24.5,25.24,0.74,0.5357,0.4643,-0.0357,-0.1643,,EV baixo,under,,0,0.33,0.75,over,edge valido,JUNGLE Xin Zhao +1.38 | ADC Ashe +1.09 | SUP Seraphine +1.09 | SUP Karma -0.99 | TOP Sion +0.89
LEC,2026-03-28,GIANTX vs Fnatic,25,24.5,24.32,-0.18,0.4916,0.5084,-0.1152,-0.0848,,EV baixo,over,,0,0.11,0.808,over,edge valido,MID Ahri -1.54 | TOP Rumble +1.28 | SUP Lulu -1.16 | ADC Corki +1.14 | ADC Yunara +0.94
LEC,2026-03-28,GIANTX vs Fnatic,35,23.5,24.45,0.95,0.5455,0.4545,-0.018,-0.182,,EV baixo,over,,0,0.66,0.777,over,edge valido,MID Akali +2.24 | TOP Renekton +1.97 | TOP Gnar -1.15 | SUP Rakan +1.09 | ADC Sivir +0.96
LEC,2026-03-28,Team Vitality vs Karmine Corp,26,25.5,25.9,0.4,0.5192,0.4808,-0.0655,-0.1345,,EV baixo,over,,0,0.34,0.744,over,edge valido,TOP Renekton +2.19 | SUP Bard +1.3 | MID Galio -1.24 | JUNGLE Xin Zhao +1.15 | TOP Aurora +1.04
LEC,2026-03-28,Team Vitality vs Karmine Corp,42,25.5,26.05,0.55,0.5266,0.4734,-0.0521,-0.1479,,EV baixo,over,,0,0.51,0.791,over,edge valido,JUNGLE Jarvan IV +1.34 | MID Azir +1.21 | SUP Rakan +1.12 | TOP Ambessa -0.9 | JUNGLE Wukong +0.75
LEC,2026-03-28,Team Vitality vs Karmine Corp,29,26.5,26.3,-0.2,0.4905,0.5095,-0.1171,-0.0829,,EV baixo,over,,0,-0.48,0.782,neutral,under bloqueado,MID Ahri -1.82 | SUP Karma -1.46 | JUNGLE Naafiri -1.33 | ADC Jhin -0.94 | TOP Rumble +0.77
LEC,2026-03-28,Movistar KOI vs Natus Vincere,29,25.5,25.46,-0.04,0.498,0.502,-0.1037,-0.0963,,EV baixo,over,,0,-0.28,0.766,neutral,under bloqueado,MID Aurora -1.39 | SUP Karma -1.38 | TOP Ornn -1.14 | ADC Sivir +1.01 | JUNGLE Aatrox -0.78
LEC,2026-03-28,Movistar KOI vs Natus Vincere,20,26.5,27.22,0.72,0.5346,0.4654,-0.0376,-0.1624,,EV baixo,under,,0,0.27,0.818,over,edge valido,JUNGLE Ambessa +2.35 | MID Azir +1.01 | ADC Jhin -0.93 | SUP Bard +0.86 | JUNGLE Nocturne -0.63
LEC,2026-03-28,Movistar KOI vs Natus Vincere,44,25.5,25.79,0.29,0.5141,0.4859,-0.0746,-0.1254,,EV baixo,over,,0,-0.06,0.724,neutral,under bloqueado,MID Ahri -1.65 | TOP Gwen -1.62 | ADC Xayah +1.48 | SUP Rakan +1.18 | TOP Gnar -1.12
LEC,2026-03-29,Team Heretics vs SK Gaming,24,27.5,27.62,0.12,0.5057,0.4943,-0.0898,-0.1102,,EV baixo,under,,0,-0.37,0.802,neutral,under bloqueado,SUP Karma -1.43 | MID Aurora -1.35 | ADC Sivir +0.88 | TOP Ambessa -0.84 | JUNGLE Xin Zhao +0.53
LEC,2026-03-29,SK Gaming vs Team Heretics,36,27.5,28.38,0.88,0.5422,0.4578,-0.024,-0.176,,EV baixo,over,,0,0.49,0.821,over,edge valido,MID Akali +2.41 | JUNGLE Zaahen +1.08 | SUP Alistar +1.07 | JUNGLE Nocturne -1.03 | TOP Rumble +0.54
LEC,2026-03-29,SK Gaming vs Team Heretics,33,29.5,29.03,-0.47,0.4772,0.5228,-0.141,-0.059,,EV baixo,over,,0,-0.02,0.624,neutral,under bloqueado,TOP Kennen +1.16 | JUNGLE Skarner +0.94 | TOP Gnar -0.8 | SUP Milio -0.76 | JUNGLE Sejuani -0.56
LEC,2026-03-29,Movistar KOI vs Fnatic,30,29.5,29.07,-0.43,0.4795,0.5205,-0.137,-0.063,,EV baixo,over,,0,-0.15,0.847,neutral,under bloqueado,SUP Lulu -1.83 | MID Aurora -1.58 | TOP Renekton +1.49 | SUP Nami -0.59 | MID Azir +0.42
LEC,2026-03-29,Movistar KOI vs Fnatic,32,29.5,28.86,-0.64,0.4695,0.5305,-0.1549,-0.0451,,EV baixo,over,,0,-0.57,0.816,neutral,under bloqueado,ADC Jhin -1.5 | MID Ahri -1.25 | ADC Aphelios -0.92 | JUNGLE Nocturne -0.69 | TOP KSante -0.69
LEC,2026-03-30,SK Gaming vs Natus Vincere,27,30.5,30.1,-0.4,0.4809,0.5191,-0.1345,-0.0655,,EV baixo,under,,0,-0.25,0.84,neutral,under bloqueado,TOP KSante -0.7 | SUP Nami -0.6 | MID Ryze -0.53 | JUNGLE Vi -0.52 | TOP Rumble +0.36
LEC,2026-03-30,SK Gaming vs Natus Vincere,46,29.5,29.21,-0.29,0.4862,0.5138,-0.1249,-0.0751,,EV baixo,over,,0,-0.49,0.773,neutral,under bloqueado,MID Aurora -1.47 | TOP Ambessa -1.2 | JUNGLE Aatrox -1.1 | MID Ahri -1.08 | ADC Sivir +0.49
LEC,2026-03-30,SK Gaming vs Natus Vincere,23,31.5,30.78,-0.72,0.4654,0.5346,-0.1622,-0.0378,,EV baixo,under,,0,-0.62,0.718,neutral,under bloqueado,SUP Lulu -1.99 | JUNGLE Dr. Mundo -1.94 | TOP Renekton +1.2 | MID Yone -1.13 | ADC Aphelios -1.1
LEC,2026-03-30,Team Vitality vs Team Heretics,20,30.5,30.42,-0.08,0.4962,0.5038,-0.1068,-0.0932,,EV baixo,under,,0,0.16,0.827,over,edge valido,TOP Renekton +0.98 | TOP KSante -0.92 | SUP Nami -0.79 | JUNGLE Jarvan IV +0.65 | MID LeBlanc +0.6
LEC,2026-03-30,Team Vitality vs Team Heretics,19,28.5,28.45,-0.05,0.4978,0.5022,-0.1039,-0.0961,,EV baixo,under,,0,-0.51,0.796,neutral,under bloqueado,SUP Lulu -1.97 | ADC Caitlyn -1.64 | ADC Jinx -1.43 | MID Viktor -1.13 | JUNGLE Wukong +0.83
LEC,2026-04-04,SK Gaming vs Shifters,20,29.5,29.29,-0.21,0.4899,0.5101,-0.1182,-0.0818,,EV baixo,under,,0,-0.29,0.85,neutral,under bloqueado,SUP Lulu -2.1 | SUP Nami -0.73 | TOP Gnar -0.7 | MID Ryze -0.41 | MID Orianna -0.4
