scenarioMove,league,date,game,actual,preLine,marketLine,draftDelta,side,bucket,hitRate,empiricalEv,decision,reason,resultSide,correct,profit
3,LCKCL,2026-04-16,DN SOOPers Challengers vs KRX Challengers,21,36.5,33.5,-0.96,under,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-17,T1 Esports Academy vs Dplus KIA Challengers,34,34.5,31.5,-0.47,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-04-17,T1 Esports Academy vs Dplus KIA Challengers,42,34.5,31.5,-0.91,under,bom,0.489,-0.1198,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-04-17,BNK FEARX Youth vs HANJIN BRION Challengers,23,34.5,31.5,-1.72,under,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-17,BNK FEARX Youth vs HANJIN BRION Challengers,34,33.5,30.5,-0.69,under,leve,0.426,-0.2332,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-04-20,Nongshim Esports Academy vs Gen.G Global Academy,19,34.5,31.5,-0.85,under,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-20,Nongshim Esports Academy vs Gen.G Global Academy,33,33.5,30.5,-0.28,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-04-20,KT Rolster Challengers vs BNK FEARX Youth,38,33.5,36.5,0.49,over,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-04-20,BNK FEARX Youth vs KT Rolster Challengers,32,33.5,36.5,0.03,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-04-20,KT Rolster Challengers vs BNK FEARX Youth,40,33.5,30.5,-1.11,under,medio,0.472,-0.1504,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-04-21,KRX Challengers vs Dplus KIA Challengers,16,32.5,29.5,-1.33,under,forte,0.537,-0.0334,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-21,KRX Challengers vs Dplus KIA Challengers,24,30.5,27.5,-0.21,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-04-21,KRX Challengers vs Dplus KIA Challengers,21,29.5,32.5,0.32,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-04-21,DN SOOPers Challengers vs Hanwha Life Esports Challengers,30,31.5,34.5,0.04,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-04-21,Hanwha Life Esports Challengers vs DN SOOPers Challengers,17,31.5,34.5,1.22,over,medio,0.472,-0.1504,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-21,DN SOOPers Challengers vs Hanwha Life Esports Challengers,34,29.5,32.5,2.03,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-04-23,HANJIN BRION Challengers vs KRX Challengers,20,29.5,32.5,1.15,over,medio,0.472,-0.1504,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-23,HANJIN BRION Challengers vs KRX Challengers,31,28.5,31.5,1.15,over,medio,0.472,-0.1504,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-23,Hanwha Life Esports Challengers vs Dplus KIA Challengers,17,28.5,31.5,0.87,over,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-23,Hanwha Life Esports Challengers vs Dplus KIA Challengers,31,27.5,30.5,1.44,over,forte,0.537,-0.0334,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-04-23,Hanwha Life Esports Challengers vs Dplus KIA Challengers,15,27.5,30.5,1.68,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-24,Gen.G Global Academy vs KT Rolster Challengers,37,28.5,31.5,1.91,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-04-24,KT Rolster Challengers vs Gen.G Global Academy,45,29.5,32.5,1.69,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-04-24,Nongshim Esports Academy vs DN SOOPers Challengers,34,29.5,32.5,0.54,over,fraco,0.434,-0.2188,pass,delta draft baixo,over,,0
3,LCKCL,2026-04-24,Nongshim Esports Academy vs DN SOOPers Challengers,28,30.5,33.5,1,over,medio,0.472,-0.1504,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-24,Nongshim Esports Academy vs DN SOOPers Challengers,33,29.5,32.5,1.25,over,medio,0.472,-0.1504,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-04-25,HANJIN BRION Challengers vs T1 Esports Academy,30,30.5,33.5,0.39,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-04-25,T1 Esports Academy vs HANJIN BRION Challengers,19,30.5,33.5,0.87,over,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-26,BNK FEARX Youth vs T1 Esports Academy,28,30.5,33.5,0.53,over,fraco,0.434,-0.2188,pass,delta draft baixo,under,,0
3,LCKCL,2026-04-26,T1 Esports Academy vs BNK FEARX Youth,31,29.5,32.5,1.82,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-26,BNK FEARX Youth vs T1 Esports Academy,29,29.5,32.5,0.53,over,fraco,0.434,-0.2188,pass,delta draft baixo,under,,0
3,LCKCL,2026-04-27,HANJIN BRION Challengers vs Hanwha Life Esports Challengers,21,28.5,31.5,1.14,over,medio,0.472,-0.1504,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-27,HANJIN BRION Challengers vs Hanwha Life Esports Challengers,22,28.5,31.5,1.35,over,forte,0.537,-0.0334,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-27,Nongshim Esports Academy vs Dplus KIA Challengers,26,27.5,30.5,1.34,over,forte,0.537,-0.0334,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-27,Nongshim Esports Academy vs Dplus KIA Challengers,30,27.5,30.5,1.14,over,medio,0.472,-0.1504,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-04-27,Gen.G Global Academy vs DN SOOPers Challengers,36,29.5,32.5,1.75,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-04-27,DN SOOPers Challengers vs Gen.G Global Academy,25,30.5,33.5,0.29,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-04-28,KRX Challengers vs BNK FEARX Youth,40,28.5,31.5,1.52,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-04-28,BNK FEARX Youth vs KRX Challengers,41,28.5,31.5,0.98,over,bom,0.489,-0.1198,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-04-28,T1 Esports Academy vs KT Rolster Challengers,39,30.5,33.5,0.27,over,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-04-28,KT Rolster Challengers vs T1 Esports Academy,39,31.5,28.5,-0.28,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-04-28,T1 Esports Academy vs KT Rolster Challengers,32,32.5,29.5,-0.54,under,fraco,0.434,-0.2188,pass,delta draft baixo,over,,0
3,LCKCL,2026-04-30,KT Rolster Challengers vs DN SOOPers Challengers,24,32.5,29.5,-0.23,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-04-30,KT Rolster Challengers vs DN SOOPers Challengers,36,31.5,34.5,0.12,over,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-04-30,Gen.G Global Academy vs Dplus KIA Challengers,43,30.5,27.5,-0.32,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-04-30,Gen.G Global Academy vs Dplus KIA Challengers,30,31.5,28.5,-0.42,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-04-30,Gen.G Global Academy vs Dplus KIA Challengers,26,31.5,28.5,-0.03,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-04-30,HANJIN BRION Challengers vs Nongshim Esports Academy,27,30.5,27.5,-0.5,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-04-30,HANJIN BRION Challengers vs Nongshim Esports Academy,36,30.5,33.5,0.74,over,leve,0.426,-0.2332,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-01,Hanwha Life Esports Challengers vs BNK FEARX Youth,33,31.5,28.5,-0.7,under,leve,0.426,-0.2332,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-01,BNK FEARX Youth vs Hanwha Life Esports Challengers,31,32.5,35.5,1.19,over,medio,0.472,-0.1504,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-01,BNK FEARX Youth vs Hanwha Life Esports Challengers,24,31.5,28.5,-0.14,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-01,KRX Challengers vs T1 Esports Academy,27,31.5,28.5,-0.91,under,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-01,KRX Challengers vs T1 Esports Academy,45,31.5,34.5,0.8,over,bom,0.489,-0.1198,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-04,DN SOOPers Challengers vs Dplus KIA Challengers,25,31.5,28.5,-0.46,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-04,DN SOOPers Challengers vs Dplus KIA Challengers,28,30.5,33.5,0.09,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-04,KT Rolster Challengers vs KRX Challengers,25,31.5,34.5,0.12,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-04,KRX Challengers vs KT Rolster Challengers,29,30.5,27.5,-0.4,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-04,Hanwha Life Esports Challengers vs T1 Esports Academy,23,30.5,27.5,-0.78,under,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-04,T1 Esports Academy vs Hanwha Life Esports Challengers,34,29.5,32.5,1.99,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-05,Nongshim Esports Academy vs BNK FEARX Youth,26,29.5,32.5,0.37,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-05,BNK FEARX Youth vs Nongshim Esports Academy,27,29.5,32.5,0.99,over,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-05,Nongshim Esports Academy vs BNK FEARX Youth,34,29.5,32.5,0.44,over,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-05,HANJIN BRION Challengers vs Gen.G Global Academy,34,30.5,33.5,0.32,over,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-05,HANJIN BRION Challengers vs Gen.G Global Academy,38,30.5,33.5,0.11,over,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-07,Gen.G Global Academy vs BNK FEARX Youth,33,31.5,28.5,-0.38,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-07,Gen.G Global Academy vs BNK FEARX Youth,51,31.5,34.5,0.81,over,bom,0.489,-0.1198,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-07,Gen.G Global Academy vs BNK FEARX Youth,30,33.5,30.5,-0.99,under,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-07,T1 Esports Academy vs Nongshim Esports Academy,25,32.5,29.5,-1.18,under,medio,0.472,-0.1504,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-07,Nongshim Esports Academy vs T1 Esports Academy,53,31.5,34.5,0.52,over,fraco,0.434,-0.2188,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-07,Hanwha Life Esports Challengers vs KRX Challengers,23,31.5,28.5,-0.92,under,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-07,Hanwha Life Esports Challengers vs KRX Challengers,21,30.5,27.5,-0.42,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-08,KT Rolster Challengers vs Dplus KIA Challengers,24,30.5,27.5,-0.25,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-08,KT Rolster Challengers vs Dplus KIA Challengers,40,29.5,32.5,0.31,over,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-08,HANJIN BRION Challengers vs DN SOOPers Challengers,19,30.5,27.5,-0.2,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-08,HANJIN BRION Challengers vs DN SOOPers Challengers,22,29.5,26.5,-0.24,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-08,HANJIN BRION Challengers vs DN SOOPers Challengers,25,28.5,31.5,1.82,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-11,Nongshim Esports Academy vs KRX Challengers,27,29.5,32.5,0.84,over,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-11,KRX Challengers vs Nongshim Esports Academy,33,28.5,31.5,2.31,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-11,Nongshim Esports Academy vs KRX Challengers,25,28.5,25.5,-0.25,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-11,Gen.G Global Academy vs T1 Esports Academy,30,29.5,32.5,1.82,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-11,T1 Esports Academy vs Gen.G Global Academy,31,29.5,32.5,0.81,over,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-11,DN SOOPers Challengers vs BNK FEARX Youth,20,28.5,31.5,0.44,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-11,DN SOOPers Challengers vs BNK FEARX Youth,43,27.5,30.5,1.3,over,forte,0.537,-0.0334,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-12,KT Rolster Challengers vs Hanwha Life Esports Challengers,42,27.5,30.5,0.73,over,leve,0.426,-0.2332,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-12,KT Rolster Challengers vs Hanwha Life Esports Challengers,27,28.5,31.5,0.73,over,leve,0.426,-0.2332,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-12,Dplus KIA Challengers vs HANJIN BRION Challengers,15,27.5,24.5,-0.18,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-12,HANJIN BRION Challengers vs Dplus KIA Challengers,23,26.5,29.5,1.52,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-14,KT Rolster Challengers vs HANJIN BRION Challengers,30,27.5,30.5,1.18,over,medio,0.472,-0.1504,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-14,HANJIN BRION Challengers vs KT Rolster Challengers,23,27.5,30.5,1.04,over,medio,0.472,-0.1504,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-14,HANJIN BRION Challengers vs KT Rolster Challengers,26,26.5,29.5,0.29,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-14,Dplus KIA Challengers vs BNK FEARX Youth,30,27.5,30.5,1.27,over,forte,0.537,-0.0334,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-14,BNK FEARX Youth vs Dplus KIA Challengers,17,27.5,30.5,1.62,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-14,Dplus KIA Challengers vs BNK FEARX Youth,25,26.5,29.5,1.02,over,medio,0.472,-0.1504,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-14,DN SOOPers Challengers vs T1 Esports Academy,44,26.5,29.5,1.85,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-14,DN SOOPers Challengers vs T1 Esports Academy,37,28.5,31.5,1.94,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-14,DN SOOPers Challengers vs T1 Esports Academy,39,28.5,25.5,-0.46,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-15,Gen.G Global Academy vs KRX Challengers,18,28.5,31.5,0.5,over,fraco,0.434,-0.2188,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-15,Gen.G Global Academy vs KRX Challengers,23,27.5,30.5,1.52,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-15,Nongshim Esports Academy vs Hanwha Life Esports Challengers,25,26.5,29.5,1.16,over,medio,0.472,-0.1504,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-15,Nongshim Esports Academy vs Hanwha Life Esports Challengers,29,25.5,28.5,0.59,over,fraco,0.434,-0.2188,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-15,Hanwha Life Esports Challengers vs Nongshim Esports Academy,30,26.5,29.5,1.86,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-18,Dplus KIA Challengers vs T1 Esports Academy,29,27.5,30.5,1.7,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-18,T1 Esports Academy vs Dplus KIA Challengers,42,28.5,31.5,0.36,over,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-18,DN SOOPers Challengers vs KRX Challengers,21,28.5,25.5,-0.32,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-18,DN SOOPers Challengers vs KRX Challengers,25,27.5,30.5,1.61,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-18,KRX Challengers vs DN SOOPers Challengers,10,27.5,30.5,0.33,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-18,Gen.G Global Academy vs Hanwha Life Esports Challengers,39,26.5,29.5,2.24,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-18,Hanwha Life Esports Challengers vs Gen.G Global Academy,67,28.5,31.5,2.52,over,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-19,BNK FEARX Youth vs HANJIN BRION Challengers,27,29.5,26.5,-1.09,under,medio,0.472,-0.1504,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-19,HANJIN BRION Challengers vs BNK FEARX Youth,43,28.5,31.5,0.47,over,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-19,KT Rolster Challengers vs Nongshim Esports Academy,37,30.5,27.5,-1.77,under,muito forte,0.533,-0.0406,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-19,Nongshim Esports Academy vs KT Rolster Challengers,38,30.5,27.5,-0.35,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-19,KT Rolster Challengers vs Nongshim Esports Academy,30,32.5,29.5,-0.39,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-21,Dplus KIA Challengers vs KRX Challengers,21,29.5,26.5,-0.76,under,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-21,Dplus KIA Challengers vs KRX Challengers,24,28.5,25.5,-0.56,under,fraco,0.434,-0.2188,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-21,DN SOOPers Challengers vs Hanwha Life Esports Challengers,26,30.5,27.5,-1.02,under,medio,0.472,-0.1504,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-21,DN SOOPers Challengers vs Hanwha Life Esports Challengers,19,29.5,32.5,0.72,over,leve,0.426,-0.2332,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-21,Gen.G Global Academy vs Nongshim Esports Academy,24,30.5,33.5,0.31,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-21,Nongshim Esports Academy vs Gen.G Global Academy,54,29.5,32.5,0.99,over,bom,0.489,-0.1198,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-22,BNK FEARX Youth vs KT Rolster Challengers,37,31.5,28.5,-0.26,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-22,KT Rolster Challengers vs BNK FEARX Youth,51,31.5,28.5,-0.41,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-22,BNK FEARX Youth vs KT Rolster Challengers,38,35.5,32.5,-0.17,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-22,HANJIN BRION Challengers vs T1 Esports Academy,31,33.5,30.5,-0.6,under,fraco,0.434,-0.2188,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-22,HANJIN BRION Challengers vs T1 Esports Academy,46,32.5,29.5,-0.66,under,leve,0.426,-0.2332,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-25,Hanwha Life Esports Challengers vs Dplus KIA Challengers,24,31.5,28.5,-1.25,under,forte,0.537,-0.0334,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-25,Dplus KIA Challengers vs Hanwha Life Esports Challengers,43,29.5,26.5,-0.02,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-25,T1 Esports Academy vs BNK FEARX Youth,34,33.5,30.5,-1.36,under,forte,0.537,-0.0334,pass,linha ja moveu 3.0,over,,0
3,LCKCL,2026-05-25,BNK FEARX Youth vs T1 Esports Academy,28,33.5,30.5,-0.98,under,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LCKCL,2026-05-25,T1 Esports Academy vs BNK FEARX Youth,25,32.5,29.5,-0.5,under,fraco,0.434,-0.2188,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-25,HANJIN BRION Challengers vs KRX Challengers,17,29.5,32.5,0.3,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-25,HANJIN BRION Challengers vs KRX Challengers,26,28.5,25.5,-0.44,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LCKCL,2026-05-26,KT Rolster Challengers vs Gen.G Global Academy,25,32.5,35.5,0.13,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LCKCL,2026-05-26,KT Rolster Challengers vs Gen.G Global Academy,48,31.5,34.5,0.73,over,leve,0.426,-0.2332,pass,linha ja moveu 3.0,over,,0
3,LPL,2026-02-06,Bilibili Gaming vs Anyone s Legend,24,30.5,27.5,-0.14,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LPL,2026-02-06,Anyone s Legend vs Bilibili Gaming,30,29.5,32.5,0.15,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LPL,2026-02-07,Team WE vs Ninjas in Pyjamas,35,29.5,26.5,-0.39,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LPL,2026-02-07,Team WE vs Ninjas in Pyjamas,28,29.5,32.5,0.16,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LPL,2026-02-09,Team WE vs Top Esports,55,29.5,26.5,-0.1,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LPL,2026-02-09,Team WE vs Top Esports,36,34.5,31.5,-0.32,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LPL,2026-02-09,Team WE vs Top Esports,38,33.5,30.5,-0.06,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LPL,2026-02-09,Team WE vs Top Esports,29,33.5,30.5,-0.82,under,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LPL,2026-02-09,Team WE vs Top Esports,39,32.5,35.5,0.07,over,sem faixa,,,pass,delta draft baixo,over,,0
3,LPL,2026-02-09,Ninjas in Pyjamas vs Invictus Gaming,31,32.5,35.5,0.1,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LPL,2026-02-09,Invictus Gaming vs Ninjas in Pyjamas,15,32.5,29.5,-0.29,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LPL,2026-02-09,Invictus Gaming vs Ninjas in Pyjamas,25,31.5,28.5,-0.42,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LPL,2026-02-09,Invictus Gaming vs Ninjas in Pyjamas,18,31.5,34.5,0.17,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LPL,2026-02-10,ThunderTalk Gaming vs LNG Esports,16,29.5,32.5,0.72,over,leve,0.426,-0.2332,pass,linha ja moveu 3.0,under,,0
3,LPL,2026-02-10,ThunderTalk Gaming vs LNG Esports,49,27.5,30.5,0.22,over,sem faixa,,,pass,delta draft baixo,over,,0
3,LPL,2026-02-10,LNG Esports vs ThunderTalk Gaming,27,29.5,26.5,-0.28,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LPL,2026-02-10,Oh My God vs EDward Gaming,29,29.5,32.5,0.45,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LPL,2026-02-10,Oh My God vs EDward Gaming,39,29.5,32.5,0.58,over,fraco,0.434,-0.2188,pass,delta draft baixo,over,,0
3,LPL,2026-02-10,Oh My God vs EDward Gaming,25,30.5,27.5,-0.2,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LPL,2026-02-10,EDward Gaming vs Oh My God,36,30.5,27.5,-0.33,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LPL,2026-02-11,Oh My God vs Invictus Gaming,33,29.5,32.5,0.24,over,sem faixa,,,pass,delta draft baixo,over,,0
3,LPL,2026-02-11,Invictus Gaming vs Oh My God,18,29.5,32.5,0.14,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LPL,2026-02-11,Invictus Gaming vs Oh My God,40,27.5,30.5,0.77,over,bom,0.489,-0.1198,pass,linha ja moveu 3.0,over,,0
3,LPL,2026-02-11,LNG Esports vs Team WE,38,29.5,26.5,-0.26,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LPL,2026-02-11,Team WE vs LNG Esports,41,29.5,32.5,0.52,over,fraco,0.434,-0.2188,pass,delta draft baixo,over,,0
3,LPL,2026-02-11,Team WE vs LNG Esports,38,31.5,34.5,0.08,over,sem faixa,,,pass,delta draft baixo,over,,0
3,LPL,2026-02-11,LNG Esports vs Team WE,50,33.5,36.5,0.51,over,fraco,0.434,-0.2188,pass,delta draft baixo,over,,0
3,LPL,2026-02-24,Top Esports vs JD Gaming,33,33.5,36.5,0.16,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LPL,2026-02-24,Top Esports vs JD Gaming,22,34.5,31.5,-0.06,under,sem faixa,,,pass,delta draft baixo,under,,0
3,LPL,2026-02-24,JD Gaming vs Top Esports,32,33.5,30.5,-0.13,under,sem faixa,,,pass,delta draft baixo,over,,0
3,LPL,2026-02-24,JD Gaming vs Top Esports,35,32.5,35.5,0.14,over,sem faixa,,,pass,delta draft baixo,under,,0
3,LPL,2026-02-24,JD Gaming vs Top Esports,31,33.5,36.5,0.81,over,bom,0.489,-0.1198,pass,linha ja moveu 3.0,under,,0
3,LPL,2026-02-24,Team WE vs Anyone s Legend,32,34.5,37.5,0.1,over,sem faixa,,,pass,delta draft baixo,under,,0
